artistID, tag1,  tag2, tag3, tag4, tag5
609,folk,singer-songwriter,acoustic,mellow,indie
610,jazz,trumpet,bebop,fusion,jazz fusion
611,indie,post-rock,indie rock,indie pop,electronic
612,new wave,post-punk,80s,rock,alternative
613,jazz,free jazz,saxophone,bebop,avant-garde
614,grunge,rock,alternative rock,90s,alternative
615,singer-songwriter,acoustic,indie,folk,indie rock
616,idm,electronic,experimental,drum n bass,drum and bass
617,hip-hop,rap,hip hop,soul,alternative rap
618,indie,indie pop,alternative,twee,indie rock
619,hip-hop,rap,hip hop,jazz hop,90s
620,britpop,indie,british,90s,alternative
621,post-rock,ambient,instrumental,electronic,indie
622,folk,indie,singer-songwriter,christmas,alternative
623,instrumental,post-rock,experimental,contemporary classical,folk
624,folk,indie,canadian,singer-songwriter,acoustic
625,jazz,bebop,piano,jazz piano,free jazz
626,folk,singer-songwriter,alt-country,americana,alabama
627,electronic,indie pop,pop,female vocalists,indie
628,classical guitar,instrumental,guitar,classical,andrew york
629,indie pop,indie,indie rock,alternative,poptron
630,classic rock,rock,singer-songwriter,folk,folk rock
631,industrial,experimental,noise,avantgarde,german
632,post-rock,instrumental,ambient,experimental,post rock
633,jazz,free jazz,avant-garde,saxophone,avant-garde jazz
634,greek,greek pop,greek rock,entexno,under 2000 listeners
635,pop,argentina,casi angeles,teen pop,teen angels
636,pop,greek,eurovision,dance,female vocalists
637,pop,greek,dance,eurovision,female vocalists
638,greek,pop,eurovision,dance,female vocalists
639,serbian,pop,eurovision,balkan,pop-folk
640,greek,pop,female vocalists,dance,eurovision
641,pop,italian,female vocalists,italian pop,latin pop
642,pop,dance,spanish,latin,pop rock
643,rock,acoustic,alternative,singer-songwriter,cypriot
644,dance,house,electronic,trance,inna
645,greek,indie,female vocalists,world music,greek pop
646,pop,latin,rbd,latin pop,spanish
647,greek,pop,eurovision,female vocalists,indie
649,spanish,pop,eurovision,boybands,spain
651,serbian,balkan,dance,eurodance,pop
652,turkish,rnb,pop,eurovision,belgian
653,instrumental,orchestral,jehovah,classical,theocratic
654,greek,greek rock,greek pop,indie,female vocalist
655,dance,french,pop,male vocalists,eurovision
656,greek,rap,hip hop,japanese,pop
657,italian,pop,eurovision,swiss,switzerland
658,pop,latin,spanish,floricienta,argentina
659,latin,pop,pop-rock,spanish,espanol
660,pop,russian,eurovision,true neo-satanic pop,music to listen while pederasting
661,electronic,dance,french,belgian,electronica
662,pop,greek,female vocalists,greek pop,eurovision
663,greek,pop,eurovision,male vocalists,greek pop
664,macedonian,pop,eurovision,balkan,macedonia
666,eurovision,pop,danish,denmark,eurovision 2010
667,cypriot,pop,greek,eurovision,female vocalists
668,greek,pop,eurovision,rock,gothic
669,pop,swedish,male vocalists,dance,eurovision
670,pop,eurovision,rnb,azerbaijani,azerbaijan
671,greek,greek female vocalists,greek rebetiko,female vocalists,alkistis protopsalti
672,chile,pop,female vocalists,latin,chilean
674,pop,swedish,dance,rnb,male vocalists
675,eurovision,cypriot,greek,pop,cyprus
676,pop,icelandic,eurovision,female vocalists,iceland
677,greek,male vocalists,eurovision,pop,hot
678,rock,punk,indie,alternative,cypriot
679,glee,soundtrack,cover,musical,pop
680,pop,pop rock,female vocalists,australian,rock
681,pop,pop rock,female vocalists,demi lovato,disney
682,pop,female vocalists,indie,electronic,canadian
683,singer-songwriter,acoustic,rock,pop,john mayer
684,punk rock,musical,broadway,musicals,green day
685,pop,soul,disney,pop-rock,nick jonas
686,pop,female vocalists,pop rock,disney,selena gomez
687,pop punk,powerpop,rock,punk,all time low
688,pop rock,pop punk,pop,rock,honor society
689,indie,female vocalists,alternative,british,indie pop
690,female vocalists,indie pop,indie,pop,british
691,electronic,indie,powerpop,pop,electronica
692,pop,disney,male vocalists,mitchel musso,pop rock
693,pop punk,female vocalists,pop rock,powerpop,rock
694,singer-songwriter,totally awesome,glee,pop,acoustic
696,indie,female vocalists,folk-rock,alternative,singer-songwriters
697,female vocalists,indie,chillout,trip-hop,pop
698,musical,spring awakening,broadway,musicals,lea michele
699,pop,rnb,female vocalists,dutch,dance
700,acoustic,alternative,rock,indie,cover
701,pop,latin,female vocalists,spanish,shakira
702,rnb,hip hop,hip-hop,rap,ester dean
703,indie,electronic,british,post-punk,alternative
704,rock,alternative,female vocalists,post-grunge,alternative rock
705,rock,brazilian rock,brazilian,rock gaucho,brasil
706,hard rock,classic rock,rock,heavy metal,australian artist
707,thrash metal,heavy metal,metal,hard rock,metallica
708,rock,brazilian rock,pop rock,brazilian,brasil
709,rock,alternative rock,alternative,indie,garage rock
710,heavy metal,southern metal,metal,hard rock,rock
711,rock,classic rock,singer-songwriter,blues,guitar
712,classic rock,rock,80s,blues,guitar
713,hard rock,rock,melodic rock,heavy metal,swiss
714,rock,brazilian rock,80s,brazilian,brasil
715,rock,alternative rock,alternative,indie,90s
716,indie rock,indie,rock,britpop,british
717,classic rock,progressive rock,rock,70s,british
718,country,folk,singer-songwriter,classic rock,johnny cash
719,latin,hip-hop,cuban,rap,hip hop
720,punk rock,punk,rock,rockabilly,alternative
721,piano,contemporary classical,minimalism,classical,new age
722,trance,electronic,dance,vocal trance,techno
723,latin,cuban,jazz,latin jazz,world
724,heavy metal,hard rock,metal,classic rock,rock
725,rock,brazilian,80s,rock brasileiro,brazilian rock
726,symphonic metal,instrumental,metal,finnish,cello metal
727,new age,ambient,celtic,chillout,era
728,blues,classic rock,blues rock,rock,guitar
729,native american,new age,ambient,chillout,world
730,classic rock,rock,70s,soft rock,country
731,psytrance,psychedelic,goa,psychedelic trance,trance
732,hard rock,classic rock,american artist,rock,glam rock
733,classic rock,rock,singer-songwriter,british,pop
734,rock,classic rock,singer-songwriter,folk,80s
735,classic rock,rock,60s,british,blues
736,cuban,latin,buena vista social club,jazz,world
737,symphonic metal,christmas,progressive metal,progressive rock,classical
738,trance,electronic,dance,techno,electronica
739,mpb,pop,brazilian,rock,brasil
743,drone,ambient,drone doom,dark ambient,doom metal
744,idm,electronic,ambient,experimental,glitch
745,ambient,drone,experimental,post-rock,shoegaze
746,witch house,electronic,dubstep,shoegaze,experimental
747,ambient,chillout,electronic,downtempo,psychill
748,ambient,electronic,idm,chillout,deepspaceone
749,idm,ambient,electronic,downtempo,electronica
750,soul,funk,70s,rhythm and blues,rnb
751,post-rock,drone,shoegaze,sludge,experimental
752,drone,stoner rock,sludge,experimental,doom metal
753,ambient,idm,chillout,electronic,deepspaceone
754,j-rock,hardcore,japanese,j-metal,punk
755,post-rock,instrumental,math rock,experimental,electronic
756,idm,ambient,electronic,downtempo,digitalis
757,electronic,8-bit,new rave,electro,poptron
758,alternative,cybercore,russian alternative,russian,nu-metal
759,alternative,nu-metal,rapcore,russian alternative,russian
760,witch house,electronic,experimental,chillwave,ghost drone
761,dub,electronic,hip-hop,alternative,trip-hop
762,underground hip-hop,hip-hop,rap,russian underground rap,underground rap
763,post-rock,instrumental,ambient,japanese,post rock
764,alt-country,folk,americana,country,rock
765,idm,grindcore,ambient,death metal,electronic
766,ambient,drone,experimental,noise,electronic
767,idm,ambient,industrial,experimental,electronic
768,post-hardcore,trancecore,nintendocore,hardcore,electronic
769,post-metal,sludge,progressive metal,post-rock,metal
770,nintendocore,experimental,hardcore,post-hardcore,metalcore
771,minimal,techno,fragment,electronic,minimal techno
772,idm,ambient,electronic,glitch,electronica
773,idm,electronic,experimental,noise,chiptune
774,post-rock,instrumental,russian,experimental,indie
775,ambient,electronic,minimal,minimal techno,dub techno
776,ambient,dark ambient,field recordings,experimental,explosion in the sky
777,electronic,big beat,breakbeat,techno,electronica
778,idm,ambient,electronic,experimental,electronica
779,metalcore,deathcore,hardcore,screamo,post-hardcore
780,idm,ambient,electronic,experimental,electronica
781,trancecore,post-hardcore,electronic,nintendocore,screamo
782,ambient,chillout,electronic,psychill,downtempo
783,idm,ambient,downtempo,electronic,modern classical
784,idm,electronic,glitch,warp,electronica
785,industrial metal,metal,death metal,industrial,thrash metal
786,pop,female vocalists,mandy moore,rock,female
787,pop,latin,latin pop,female vocalists,dance
788,pop,latin,latin pop,female vocalists,spanish
789,pop,dance,female vocalists,australian,electronic
790,pop,latin,female vocalists,spanish,non english
791,pop,swedish,female vocalists,europop,dance
792,latin,pop,female vocalists,spanish,latin pop
793,pop,disney,hannah montana,female vocalists,miley cyrus
794,pop,swedish,dance,europop,teen pop
795,pop,mexican,latin,female vocalists,latin pop
796,pop,peru,latin,latin pop,peruvian
797,pop,female vocalists,disney,pop rock,emily osment
798,pop,female vocalists,british,dance,spice girls
799,dance,house,french,electro house,female vocals
800,pop,british,female vocalists,girl groups,britpop
801,sludge,doom metal,drone,post-metal,stoner
802,pop,female vocalists,latin,latin pop,anahi
803,pop,boybands,90s,british,dance
804,metalcore,melodic death metal,metal,hardcore,instrumental
805,metalcore,hardcore,melodic metalcore,metal,australian
806,melodic death metal,death metal,metal,swedish,metalcore
807,gothic metal,death metal,doom metal,melodic death metal,metal
808,punk rock,melodic hardcore,punk,hardcore,rock
809,melodic death metal,death metal,deathcore,metalcore,metal
810,metalcore,melodic death metal,metal,hardcore,death metal
811,melodic death metal,metalcore,metal,swedish,death metal
812,melodic death metal,death metal,metal,swedish,gothenburg metal
813,metalcore,metal,melodic death metal,hardcore,christian metalcore
814,metalcore,hardcore,metal,german,german metalcore
815,metalcore,metal,melodic death metal,hardcore,melodic metalcore
816,post-hardcore,pop punk,hardcore,screamo,metalcore
817,metalcore,christian,christian metalcore,melodic metalcore,christian metal
818,metalcore,nu metal,metal,hardcore,screamo
819,melodic death metal,death metal,swedish,metal,heavy metal
820,melodic death metal,death metal,metal,swedish,gothenburg metal
821,melodic death metal,viking metal,death metal,metal,swedish
822,melodic death metal,metalcore,bosnian,bosnian metal,metal
823,metalcore,hardcore,christian metalcore,christian,metal
824,folk metal,viking metal,melodic death metal,finnish,metal
825,deathcore,death metal,brutal deathcore,grindcore,metalcore
826,death metal,metalcore,technical death metal,deathcore,metal
827,melodic hardcore,hardcore,hardcore punk,punk,punk rock
828,metalcore,deathcore,mathcore,hardcore,progressive metalcore
829,melodic hardcore,metalcore,hardcore,post-hardcore,metal
830,metalcore,hardcore,metal,screamo,rock
831,metalcore,deathcore,hardcore,moshcore,metal
832,metalcore,hardcore,deathcore,australian,metal
833,deathcore,beatdown,hardcore,death metal,metalcore
834,groove metal,metalcore,metal,thrash metal,hardcore
835,melodic death metal,progressive metal,death metal,swedish,metal
836,metalcore,german metalcore,melodic metalcore,german,modern metal
837,folk metal,melodic death metal,pagan metal,celtic metal,celtic folk metal
838,punk,melodic hardcore,punk rock,melodic punk,croatian
839,deathcore,death metal,metalcore,grindcore,metal
840,punk rock,skate punk,punk,swedish,rock
841,thrash metal,metal,heavy metal,speed metal,slayer
842,deathcore,death metal,grindcore,hardcore,metalcore
843,thrash metal,groove metal,metal,heavy metal,pantera
844,melodic death metal,death metal,finnish,metal,finnish metal
845,mathcore,experimental,hardcore,metalcore,progressive metal
846,groove metal,metalcore,metal,thrash metal,death metal
847,metalcore,melodic metalcore,modern metal,german,german metalcore
848,melodic death metal,metalcore,chinese,folk metal,chinese metal
849,metalcore,melodic metalcore,australian,hardcore,metal
850,metalcore,hardcore,christian,metal,screamo
851,rock,britpop,alternative rock,indie,alternative
852,new wave,post-punk,punk,rock,80s
853,alternative rock,rock,alternative,hard rock,metal
854,grunge,alternative rock,rock,hard rock,90s
855,alternative rock,rock,alternative,grunge,hard rock
856,grunge,alternative rock,rock,hard rock,90s
857,punk,punk rock,rock,british,classic rock
858,female vocalists,alternative,rock,singer-songwriter,alternative rock
859,alternative rock,alternative,indie,rock,indie rock
860,grunge,alternative rock,rock,90s,alternative
861,post-punk,new wave,industrial,industrial rock,industrial metal
862,rock,electronic,indie,alternative,90s
863,rock,psychedelic,classic rock,proto-punk,60s
864,industrial metal,industrial,industrial rock,metal,synthpop
865,polish,rock,new wave,alternative rock,polish rock
866,post-punk,deathrock,batcave,gothic,gothic rock
867,post-punk,rock,alternative,singer-songwriter,alternative rock
868,classic rock,psychedelic rock,rock,60s,psychedelic
869,alternative rock,rock,alternative,indie,indie rock
870,post-punk,gothic rock,deathrock,gothic,goth
871,post-punk,alternative,rock,punk,alternative rock
872,gothic rock,gothic,polish,gothic metal,female vocalists
873,alternative rock,alternative,90s,rock,indie
874,glam rock,new wave,rock,70s,80s
875,post-punk,gothic rock,gothic,new wave,goth
876,industrial,industrial rock,industrial metal,ebm,rock
877,synthpop,new wave,80s,pop,synth pop
878,synthpop,darkwave,electronic,german,ebm
879,krautrock,experimental,psychedelic,progressive rock,german
880,ebm,industrial,old school ebm,electronic,electro
881,stoner rock,desert rock,stoner,stoner metal,rock
882,noise rock,grunge,alternative,noise,alternative rock
883,gothic metal,doom metal,death metal,metal,gothic rock
884,punk rock,new wave,polish,punk,polish punk
885,folk,female vocalists,singer-songwriter,soul,acoustic
886,electropop,electronic,female vocalists,canadian,pop
887,electronic,new rave,electropop,poptron,indie
888,pop,female vocalists,alternative,singer-songwriter,british
889,pop,80s,female vocalists,new wave,rock
890,pop,rock,female vocalists,punk,electronic
891,pop,female vocalists,folk,singer-songwriter,alternative
892,country,female vocalists,bluegrass,folk,dixie chicks
893,australian,singer-songwriter,pop,female vocalists,indie pop
894,dance,electronic,australian,electro,electronica
895,electronic,indie,electropop,female vocalists,synthpop
896,indie,indie rock,female vocalists,british,rock
897,pop,new wave,female vocalists,80s,90s
898,indie,female vocalists,canadian,indie pop,alternative
899,female vocalists,singer-songwriter,pop,australian,indie
900,pop,female vocalists,80s,singer-songwriter,rock
901,indie,female vocalists,alternative,pop,indie pop
902,soundtrack,musical,buffy the vampire slayer,television,buffy
903,soul,jazz,female vocalists,british,amy winehouse
904,pop,australian,dance,electronic,female vocalists
905,rock,pop,80s,australian,new zealand
906,pop,british,female vocalists,dance,girl groups
907,hip-hop,rnb,pop,rap,timbaland
908,pop,female vocalists,vanessa hudgens,disney,rnb
